CMDLINE python src/scan_instances.py
MEM 482.136719 1683831938.4959
MEM 482.136719 1683831938.5962
MEM 482.136719 1683831938.6964
MEM 482.136719 1683831938.7968
MEM 482.136719 1683831938.8972
MEM 482.136719 1683831938.9976
MEM 482.136719 1683831939.0979
MEM 482.136719 1683831939.1983
MEM 482.136719 1683831939.2987
MEM 482.136719 1683831939.3991
MEM 482.136719 1683831939.4996
MEM 482.136719 1683831939.5999
MEM 482.136719 1683831939.7003
MEM 482.136719 1683831939.8007
MEM 482.136719 1683831939.9010
MEM 482.136719 1683831940.0013
MEM 482.136719 1683831940.1016
MEM 482.136719 1683831940.2018
MEM 482.136719 1683831940.3021
MEM 482.136719 1683831940.4023
MEM 482.136719 1683831940.5026
MEM 482.136719 1683831940.6029
MEM 482.136719 1683831940.7031
MEM 482.136719 1683831940.8034
MEM 482.136719 1683831940.9037
MEM 482.136719 1683831941.0040
MEM 482.136719 1683831941.1044
MEM 482.136719 1683831941.2047
MEM 482.136719 1683831941.3051
MEM 482.394531 1683831941.4054
MEM 482.394531 1683831941.5057
MEM 482.394531 1683831941.6059
MEM 482.394531 1683831941.7062
MEM 482.394531 1683831941.8065
MEM 482.394531 1683831941.9068
MEM 482.394531 1683831942.0072
MEM 482.394531 1683831942.1075
MEM 482.394531 1683831942.2079
MEM 482.394531 1683831942.3082
MEM 482.394531 1683831942.4086
MEM 482.394531 1683831942.5089
MEM 482.394531 1683831942.6092
MEM 482.394531 1683831942.7094
MEM 482.394531 1683831942.8097
MEM 482.394531 1683831942.9099
MEM 482.394531 1683831943.0102
MEM 482.394531 1683831943.1104
MEM 482.394531 1683831943.2106
MEM 482.394531 1683831943.3108
MEM 482.394531 1683831943.4111
MEM 482.394531 1683831943.5113
MEM 482.394531 1683831943.6116
MEM 482.394531 1683831943.7119
MEM 482.394531 1683831943.8122
MEM 482.394531 1683831943.9125
MEM 482.394531 1683831944.0128
MEM 482.394531 1683831944.1131
MEM 482.394531 1683831944.2133
MEM 482.394531 1683831944.3136
MEM 482.394531 1683831944.4138
MEM 482.394531 1683831944.5140
MEM 482.394531 1683831944.6143
MEM 482.394531 1683831944.7145
MEM 482.394531 1683831944.8148
MEM 482.394531 1683831944.9150
MEM 482.394531 1683831945.0152
MEM 482.394531 1683831945.1155
MEM 482.394531 1683831945.2157
MEM 482.394531 1683831945.3159
MEM 482.394531 1683831945.4162
MEM 482.394531 1683831945.5164
MEM 482.394531 1683831945.6167
MEM 482.394531 1683831945.7169
MEM 482.394531 1683831945.8171
MEM 482.394531 1683831945.9173
MEM 482.394531 1683831946.0176
MEM 482.394531 1683831946.1178
MEM 482.394531 1683831946.2181
MEM 482.394531 1683831946.3183
MEM 482.394531 1683831946.4186
MEM 482.394531 1683831946.5189
MEM 482.394531 1683831946.6192
MEM 482.394531 1683831946.7195
MEM 482.394531 1683831946.8198
MEM 482.394531 1683831946.9201
MEM 482.394531 1683831947.0204
MEM 482.394531 1683831947.1206
MEM 482.394531 1683831947.2209
MEM 482.394531 1683831947.3212
MEM 482.652344 1683831947.4215
MEM 482.652344 1683831947.5217
MEM 482.652344 1683831947.6219
MEM 482.652344 1683831947.7222
MEM 482.652344 1683831947.8226
MEM 482.910156 1683831947.9228
MEM 482.910156 1683831948.0231
MEM 482.910156 1683831948.1234
MEM 482.910156 1683831948.2236
MEM 482.910156 1683831948.3238
MEM 482.910156 1683831948.4240
MEM 482.910156 1683831948.5243
MEM 482.910156 1683831948.6246
MEM 482.910156 1683831948.7248
MEM 482.910156 1683831948.8251
MEM 482.910156 1683831948.9253
MEM 482.910156 1683831949.0256
MEM 482.910156 1683831949.1258
MEM 482.910156 1683831949.2260
MEM 482.910156 1683831949.3263
MEM 482.910156 1683831949.4265
MEM 482.910156 1683831949.5267
MEM 482.910156 1683831949.6270
MEM 482.910156 1683831949.7273
MEM 482.910156 1683831949.8275
MEM 482.910156 1683831949.9277
MEM 482.910156 1683831950.0280
MEM 482.910156 1683831950.1282
MEM 482.910156 1683831950.2285
MEM 482.910156 1683831950.3287
MEM 482.910156 1683831950.4289
MEM 482.910156 1683831950.5292
MEM 482.910156 1683831950.6295
MEM 482.910156 1683831950.7298
MEM 482.910156 1683831950.8300
MEM 482.910156 1683831950.9303
MEM 482.910156 1683831951.0306
MEM 482.910156 1683831951.1308
MEM 482.910156 1683831951.2311
MEM 482.910156 1683831951.3314
MEM 482.910156 1683831951.4316
MEM 482.910156 1683831951.5319
MEM 482.910156 1683831951.6322
MEM 482.910156 1683831951.7324
MEM 482.910156 1683831951.8327
MEM 482.910156 1683831951.9329
MEM 482.910156 1683831952.0332
MEM 482.910156 1683831952.1335
MEM 482.910156 1683831952.2338
MEM 482.910156 1683831952.3340
MEM 482.910156 1683831952.4343
MEM 482.910156 1683831952.5345
MEM 482.910156 1683831952.6348
MEM 482.910156 1683831952.7351
MEM 482.910156 1683831952.8353
MEM 482.910156 1683831952.9356
MEM 482.910156 1683831953.0360
MEM 482.910156 1683831953.1363
MEM 482.910156 1683831953.2366
MEM 482.910156 1683831953.3368
MEM 482.910156 1683831953.4372
MEM 482.910156 1683831953.5374
MEM 482.910156 1683831953.6377
MEM 482.910156 1683831953.7379
MEM 482.910156 1683831953.8382
MEM 482.910156 1683831953.9386
MEM 482.910156 1683831954.0389
MEM 482.910156 1683831954.1393
MEM 482.910156 1683831954.2396
MEM 482.910156 1683831954.3400
MEM 482.910156 1683831954.4404
MEM 482.910156 1683831954.5408
MEM 482.910156 1683831954.6412
MEM 483.167969 1683831954.7415
MEM 483.167969 1683831954.8418
MEM 483.167969 1683831954.9420
MEM 483.167969 1683831955.0422
MEM 483.167969 1683831955.1425
MEM 483.167969 1683831955.2427
MEM 483.167969 1683831955.3430
MEM 483.167969 1683831955.4432
MEM 483.167969 1683831955.5435
MEM 483.167969 1683831955.6437
MEM 483.167969 1683831955.7440
MEM 483.167969 1683831955.8443
MEM 483.167969 1683831955.9446
MEM 483.167969 1683831956.0449
MEM 483.167969 1683831956.1451
MEM 483.167969 1683831956.2454
MEM 483.167969 1683831956.3456
MEM 483.167969 1683831956.4460
MEM 483.167969 1683831956.5463
MEM 483.167969 1683831956.6466
MEM 483.167969 1683831956.7468
MEM 483.167969 1683831956.8471
MEM 483.167969 1683831956.9473
MEM 483.167969 1683831957.0476
MEM 483.167969 1683831957.1479
MEM 483.167969 1683831957.2481
MEM 483.167969 1683831957.3484
MEM 483.167969 1683831957.4486
MEM 483.167969 1683831957.5489
MEM 483.167969 1683831957.6491
MEM 483.167969 1683831957.7495
MEM 483.167969 1683831957.8497
MEM 483.167969 1683831957.9500
MEM 483.167969 1683831958.0503
MEM 483.167969 1683831958.1505
MEM 483.167969 1683831958.2508
MEM 483.167969 1683831958.3511
MEM 483.167969 1683831958.4515
MEM 483.167969 1683831958.5521
MEM 483.167969 1683831958.6523
MEM 483.167969 1683831958.7528
MEM 483.167969 1683831958.8531
MEM 483.167969 1683831958.9534
MEM 483.167969 1683831959.0537
MEM 483.167969 1683831959.1540
MEM 483.167969 1683831959.2543
MEM 483.167969 1683831959.3546
MEM 483.167969 1683831959.4549
MEM 483.167969 1683831959.5551
MEM 483.167969 1683831959.6554
MEM 483.167969 1683831959.7556
MEM 483.167969 1683831959.8559
MEM 483.683594 1683831959.9562
MEM 483.683594 1683831960.0564
MEM 483.683594 1683831960.1567
MEM 483.683594 1683831960.2570
MEM 483.683594 1683831960.3571
MEM 483.683594 1683831960.4574
MEM 483.683594 1683831960.5576
MEM 483.683594 1683831960.6579
MEM 483.683594 1683831960.7581
MEM 483.683594 1683831960.8583
MEM 483.683594 1683831960.9585
MEM 483.683594 1683831961.0588
MEM 483.683594 1683831961.1590
MEM 483.683594 1683831961.2592
MEM 483.683594 1683831961.3595
MEM 483.683594 1683831961.4597
MEM 483.683594 1683831961.5600
MEM 483.683594 1683831961.6602
MEM 483.683594 1683831961.7606
MEM 483.683594 1683831961.8608
MEM 483.683594 1683831961.9611
MEM 483.683594 1683831962.0613
MEM 483.683594 1683831962.1616
MEM 483.683594 1683831962.2618
MEM 483.683594 1683831962.3621
MEM 483.683594 1683831962.4624
MEM 483.683594 1683831962.5626
MEM 483.683594 1683831962.6629
MEM 483.683594 1683831962.7631
MEM 483.683594 1683831962.8634
MEM 483.683594 1683831962.9638
MEM 483.683594 1683831963.0641
MEM 483.683594 1683831963.1643
MEM 483.683594 1683831963.2645
MEM 483.683594 1683831963.3647
MEM 483.683594 1683831963.4649
MEM 483.683594 1683831963.5651
MEM 483.683594 1683831963.6654
MEM 483.683594 1683831963.7656
MEM 483.683594 1683831963.8659
MEM 483.683594 1683831963.9663
MEM 483.683594 1683831964.0666
MEM 483.683594 1683831964.1668
MEM 483.683594 1683831964.2672
MEM 483.683594 1683831964.3676
MEM 483.683594 1683831964.4680
MEM 483.683594 1683831964.5683
MEM 483.683594 1683831964.6686
MEM 483.683594 1683831964.7688
MEM 483.683594 1683831964.8693
MEM 483.683594 1683831964.9696
MEM 483.683594 1683831965.0699
MEM 483.683594 1683831965.1702
MEM 483.683594 1683831965.2705
MEM 483.683594 1683831965.3707
MEM 483.683594 1683831965.4710
MEM 483.683594 1683831965.5712
MEM 483.683594 1683831965.6715
MEM 483.683594 1683831965.7718
MEM 483.683594 1683831965.8721
MEM 483.683594 1683831965.9725
MEM 483.683594 1683831966.0728
MEM 483.683594 1683831966.1731
MEM 483.683594 1683831966.2734
MEM 483.683594 1683831966.3737
MEM 483.683594 1683831966.4739
MEM 483.683594 1683831966.5741
MEM 483.683594 1683831966.6744
MEM 483.941406 1683831966.7748
MEM 483.941406 1683831966.8751
MEM 483.941406 1683831966.9754
MEM 483.941406 1683831967.0757
MEM 483.941406 1683831967.1760
MEM 483.941406 1683831967.2763
MEM 483.941406 1683831967.3765
MEM 483.941406 1683831967.4768
MEM 483.941406 1683831967.5772
MEM 483.941406 1683831967.6775
MEM 483.941406 1683831967.7778
MEM 483.941406 1683831967.8781
MEM 483.941406 1683831967.9784
MEM 483.941406 1683831968.0787
MEM 483.941406 1683831968.1790
MEM 483.941406 1683831968.2793
MEM 483.941406 1683831968.3795
MEM 483.941406 1683831968.4798
MEM 483.941406 1683831968.5800
MEM 483.941406 1683831968.6804
MEM 483.941406 1683831968.7807
MEM 483.941406 1683831968.8811
MEM 483.941406 1683831968.9814
MEM 483.941406 1683831969.0817
MEM 483.941406 1683831969.1820
MEM 483.941406 1683831969.2822
MEM 483.941406 1683831969.3825
MEM 483.941406 1683831969.4827
MEM 483.941406 1683831969.5829
MEM 483.941406 1683831969.6832
MEM 483.941406 1683831969.7835
MEM 483.941406 1683831969.8838
MEM 483.941406 1683831969.9840
MEM 483.941406 1683831970.0842
MEM 483.941406 1683831970.1845
MEM 483.941406 1683831970.2848
MEM 483.941406 1683831970.3850
MEM 483.941406 1683831970.4852
MEM 483.941406 1683831970.5855
MEM 483.941406 1683831970.6857
MEM 483.941406 1683831970.7860
MEM 483.941406 1683831970.8862
MEM 483.941406 1683831970.9864
MEM 483.941406 1683831971.0867
MEM 483.941406 1683831971.1870
MEM 483.941406 1683831971.2872
MEM 483.941406 1683831971.3874
MEM 483.941406 1683831971.4877
MEM 483.941406 1683831971.5879
MEM 483.941406 1683831971.6882
MEM 483.941406 1683831971.7885
MEM 484.199219 1683831971.8887
MEM 484.714844 1683831971.9890
MEM 484.714844 1683831972.0893
MEM 484.714844 1683831972.1896
MEM 484.714844 1683831972.2899
MEM 484.714844 1683831972.3902
MEM 484.714844 1683831972.4904
MEM 484.714844 1683831972.5907
MEM 484.714844 1683831972.6910
MEM 484.714844 1683831972.7913
MEM 484.714844 1683831972.8916
MEM 484.714844 1683831972.9919
MEM 484.714844 1683831973.0923
MEM 484.714844 1683831973.1926
MEM 484.714844 1683831973.2928
MEM 484.714844 1683831973.3931
MEM 484.714844 1683831973.4933
MEM 484.714844 1683831973.5938
MEM 484.714844 1683831973.6945
MEM 484.714844 1683831973.7951
MEM 484.714844 1683831973.8957
MEM 484.714844 1683831973.9961
MEM 484.714844 1683831974.0964
MEM 484.714844 1683831974.1967
MEM 484.714844 1683831974.2970
MEM 484.714844 1683831974.3972
MEM 484.714844 1683831974.4975
MEM 484.714844 1683831974.5977
MEM 484.714844 1683831974.6980
MEM 484.714844 1683831974.7983
MEM 484.714844 1683831974.8985
MEM 484.714844 1683831974.9988
MEM 484.714844 1683831975.0992
MEM 484.714844 1683831975.1994
MEM 484.714844 1683831975.2997
MEM 484.714844 1683831975.3999
MEM 484.714844 1683831975.5001
MEM 484.714844 1683831975.6004
MEM 484.714844 1683831975.7006
MEM 484.714844 1683831975.8008
MEM 484.714844 1683831975.9011
MEM 484.714844 1683831976.0014
MEM 484.714844 1683831976.1016
MEM 484.714844 1683831976.2019
MEM 484.714844 1683831976.3021
MEM 484.714844 1683831976.4023
MEM 484.714844 1683831976.5026
MEM 484.714844 1683831976.6028
MEM 484.714844 1683831976.7030
MEM 484.714844 1683831976.8032
MEM 484.714844 1683831976.9035
MEM 484.714844 1683831977.0037
MEM 484.714844 1683831977.1040
MEM 484.714844 1683831977.2042
MEM 484.714844 1683831977.3045
MEM 484.714844 1683831977.4047
MEM 484.714844 1683831977.5049
MEM 484.714844 1683831977.6052
MEM 484.714844 1683831977.7055
MEM 484.714844 1683831977.8057
MEM 484.714844 1683831977.9060
MEM 484.714844 1683831978.0064
MEM 484.714844 1683831978.1067
MEM 484.714844 1683831978.2071
MEM 484.714844 1683831978.3075
MEM 484.714844 1683831978.4077
MEM 484.714844 1683831978.5080
MEM 484.714844 1683831978.6083
MEM 484.714844 1683831978.7087
MEM 484.714844 1683831978.8090
MEM 484.714844 1683831978.9093
MEM 484.714844 1683831979.0097
MEM 484.714844 1683831979.1100
MEM 484.714844 1683831979.2103
MEM 484.714844 1683831979.3105
MEM 484.714844 1683831979.4108
MEM 484.714844 1683831979.5110
MEM 484.714844 1683831979.6114
MEM 484.714844 1683831979.7116
MEM 484.714844 1683831979.8120
MEM 484.714844 1683831979.9123
MEM 484.714844 1683831980.0125
MEM 484.714844 1683831980.1127
MEM 484.714844 1683831980.2129
MEM 484.714844 1683831980.3130
MEM 484.714844 1683831980.4132
MEM 484.714844 1683831980.5134
MEM 484.714844 1683831980.6136
MEM 484.714844 1683831980.7138
MEM 484.714844 1683831980.8140
MEM 484.714844 1683831980.9143
MEM 484.714844 1683831981.0145
MEM 484.714844 1683831981.1147
MEM 484.714844 1683831981.2148
MEM 484.714844 1683831981.3151
MEM 484.714844 1683831981.4153
MEM 484.714844 1683831981.5155
MEM 484.714844 1683831981.6157
MEM 484.714844 1683831981.7158
MEM 484.714844 1683831981.8160
MEM 484.714844 1683831981.9163
MEM 484.714844 1683831982.0165
MEM 484.714844 1683831982.1167
MEM 484.714844 1683831982.2169
MEM 484.714844 1683831982.3171
MEM 484.714844 1683831982.4174
MEM 484.714844 1683831982.5175
MEM 484.714844 1683831982.6177
MEM 484.714844 1683831982.7180
MEM 484.714844 1683831982.8182
MEM 484.714844 1683831982.9185
MEM 484.714844 1683831983.0188
MEM 484.714844 1683831983.1190
MEM 484.714844 1683831983.2193
MEM 484.714844 1683831983.3195
MEM 484.714844 1683831983.4198
MEM 484.714844 1683831983.5200
MEM 484.714844 1683831983.6203
MEM 484.714844 1683831983.7206
MEM 484.714844 1683831983.8210
MEM 484.972656 1683831983.9212
MEM 484.972656 1683831984.0216
MEM 484.972656 1683831984.1219
MEM 484.972656 1683831984.2221
MEM 484.972656 1683831984.3224
MEM 484.972656 1683831984.4226
MEM 484.972656 1683831984.5229
MEM 484.972656 1683831984.6232
MEM 484.972656 1683831984.7234
MEM 484.972656 1683831984.8237
MEM 484.972656 1683831984.9240
MEM 484.972656 1683831985.0242
MEM 484.972656 1683831985.1244
MEM 484.972656 1683831985.2246
MEM 484.972656 1683831985.3247
MEM 484.972656 1683831985.4249
MEM 484.972656 1683831985.5251
MEM 484.972656 1683831985.6253
MEM 484.972656 1683831985.7254
MEM 484.972656 1683831985.8256
MEM 484.972656 1683831985.9258
MEM 484.972656 1683831986.0260
MEM 484.972656 1683831986.1262
MEM 484.972656 1683831986.2263
MEM 484.972656 1683831986.3265
MEM 484.972656 1683831986.4267
MEM 484.972656 1683831986.5269
MEM 484.972656 1683831986.6271
MEM 484.972656 1683831986.7272
MEM 484.972656 1683831986.8274
MEM 484.972656 1683831986.9276
MEM 484.972656 1683831987.0278
MEM 484.972656 1683831987.1281
MEM 484.972656 1683831987.2283
MEM 484.972656 1683831987.3285
MEM 484.972656 1683831987.4287
MEM 484.972656 1683831987.5288
MEM 484.972656 1683831987.6290
MEM 484.972656 1683831987.7292
MEM 484.972656 1683831987.8295
MEM 484.972656 1683831987.9297
MEM 484.972656 1683831988.0300
MEM 484.972656 1683831988.1302
MEM 484.972656 1683831988.2305
MEM 484.972656 1683831988.3307
MEM 484.972656 1683831988.4310
MEM 484.972656 1683831988.5312
MEM 484.972656 1683831988.6314
MEM 484.972656 1683831988.7316
MEM 484.972656 1683831988.8319
MEM 484.972656 1683831988.9322
MEM 484.972656 1683831989.0325
MEM 484.972656 1683831989.1328
MEM 484.972656 1683831989.2330
MEM 484.972656 1683831989.3332
MEM 485.230469 1683831989.4334
MEM 485.230469 1683831989.5335
MEM 485.230469 1683831989.6338
MEM 485.230469 1683831989.7340
MEM 485.230469 1683831989.8342
MEM 485.230469 1683831989.9344
MEM 485.230469 1683831990.0346
MEM 485.230469 1683831990.1348
MEM 485.230469 1683831990.2350
MEM 485.230469 1683831990.3352
MEM 485.230469 1683831990.4353
MEM 485.230469 1683831990.5355
MEM 485.230469 1683831990.6357
MEM 485.230469 1683831990.7360
MEM 485.230469 1683831990.8362
MEM 485.230469 1683831990.9364
MEM 485.230469 1683831991.0366
MEM 485.230469 1683831991.1369
MEM 485.230469 1683831991.2371
MEM 485.230469 1683831991.3373
MEM 485.230469 1683831991.4376
MEM 485.230469 1683831991.5378
MEM 485.230469 1683831991.6381
MEM 485.230469 1683831991.7384
MEM 485.230469 1683831991.8387
MEM 485.230469 1683831991.9389
MEM 485.230469 1683831992.0391
MEM 485.230469 1683831992.1394
MEM 485.230469 1683831992.2400
MEM 485.230469 1683831992.3404
MEM 485.230469 1683831992.4408
MEM 485.230469 1683831992.5414
MEM 485.230469 1683831992.6417
MEM 485.230469 1683831992.7420
MEM 485.230469 1683831992.8424
MEM 485.230469 1683831992.9427
MEM 485.230469 1683831993.0430
MEM 485.230469 1683831993.1433
MEM 485.230469 1683831993.2436
MEM 485.230469 1683831993.3438
MEM 485.230469 1683831993.4441
MEM 485.230469 1683831993.5443
MEM 485.230469 1683831993.6446
MEM 485.230469 1683831993.7448
MEM 485.230469 1683831993.8451
MEM 485.230469 1683831993.9454
MEM 485.230469 1683831994.0457
MEM 485.230469 1683831994.1460
MEM 485.230469 1683831994.2463
MEM 485.230469 1683831994.3465
MEM 485.230469 1683831994.4468
MEM 485.230469 1683831994.5470
MEM 485.230469 1683831994.6473
MEM 485.230469 1683831994.7475
MEM 485.230469 1683831994.8478
MEM 485.230469 1683831994.9480
MEM 485.230469 1683831995.0483
MEM 485.230469 1683831995.1486
MEM 485.230469 1683831995.2488
MEM 485.230469 1683831995.3490
MEM 485.488281 1683831995.4493
MEM 485.488281 1683831995.5495
MEM 485.488281 1683831995.6498
MEM 485.488281 1683831995.7500
MEM 485.488281 1683831995.8503
MEM 485.746094 1683831995.9505
MEM 485.746094 1683831996.0508
MEM 485.746094 1683831996.1511
MEM 485.746094 1683831996.2514
MEM 485.746094 1683831996.3517
MEM 485.746094 1683831996.4519
MEM 485.746094 1683831996.5522
MEM 485.746094 1683831996.6526
MEM 485.746094 1683831996.7528
MEM 485.746094 1683831996.8531
MEM 485.746094 1683831996.9534
MEM 485.746094 1683831997.0536
MEM 485.746094 1683831997.1539
MEM 485.746094 1683831997.2542
MEM 485.746094 1683831997.3544
MEM 485.746094 1683831997.4546
MEM 485.746094 1683831997.5548
MEM 485.746094 1683831997.6551
MEM 485.746094 1683831997.7553
MEM 485.746094 1683831997.8555
MEM 485.746094 1683831997.9559
MEM 485.746094 1683831998.0563
MEM 485.746094 1683831998.1566
MEM 485.746094 1683831998.2569
MEM 485.746094 1683831998.3572
MEM 485.746094 1683831998.4575
MEM 485.746094 1683831998.5577
MEM 485.746094 1683831998.6580
MEM 485.746094 1683831998.7583
MEM 485.746094 1683831998.8586
MEM 485.746094 1683831998.9589
MEM 485.746094 1683831999.0592
MEM 485.746094 1683831999.1596
MEM 485.746094 1683831999.2599
MEM 485.746094 1683831999.3601
MEM 485.746094 1683831999.4604
MEM 485.746094 1683831999.5606
MEM 485.746094 1683831999.6609
MEM 485.746094 1683831999.7612
MEM 485.746094 1683831999.8615
MEM 485.746094 1683831999.9618
MEM 485.746094 1683832000.0620
MEM 485.746094 1683832000.1623
MEM 485.746094 1683832000.2626
MEM 485.746094 1683832000.3628
MEM 485.746094 1683832000.4631
MEM 485.746094 1683832000.5634
MEM 485.746094 1683832000.6636
MEM 485.746094 1683832000.7639
MEM 485.746094 1683832000.8641
MEM 485.746094 1683832000.9644
MEM 485.746094 1683832001.0647
MEM 485.746094 1683832001.1650
MEM 485.746094 1683832001.2651
MEM 485.746094 1683832001.3654
MEM 486.003906 1683832001.4656
MEM 486.003906 1683832001.5659
MEM 486.003906 1683832001.6661
MEM 486.003906 1683832001.7664
MEM 486.003906 1683832001.8666
MEM 486.003906 1683832001.9669
MEM 486.003906 1683832002.0672
MEM 486.003906 1683832002.1675
MEM 486.003906 1683832002.2678
MEM 486.003906 1683832002.3681
MEM 486.003906 1683832002.4682
MEM 486.003906 1683832002.5685
MEM 486.003906 1683832002.6688
MEM 486.261719 1683832002.7691
MEM 486.261719 1683832002.8693
MEM 486.261719 1683832002.9696
MEM 486.261719 1683832003.0699
MEM 486.261719 1683832003.1702
MEM 486.261719 1683832003.2704
MEM 486.261719 1683832003.3707
MEM 486.261719 1683832003.4709
MEM 486.261719 1683832003.5712
MEM 486.261719 1683832003.6715
MEM 486.261719 1683832003.7718
MEM 486.261719 1683832003.8721
MEM 486.261719 1683832003.9723
MEM 486.261719 1683832004.0726
MEM 486.261719 1683832004.1729
MEM 486.261719 1683832004.2731
MEM 486.261719 1683832004.3734
MEM 486.261719 1683832004.4739
MEM 486.261719 1683832004.5743
MEM 486.261719 1683832004.6746
MEM 486.261719 1683832004.7749
MEM 486.261719 1683832004.8752
MEM 486.261719 1683832004.9754
MEM 486.261719 1683832005.0757
MEM 486.261719 1683832005.1760
MEM 486.261719 1683832005.2763
MEM 486.261719 1683832005.3766
MEM 486.261719 1683832005.4768
MEM 486.261719 1683832005.5771
MEM 486.261719 1683832005.6774
MEM 486.261719 1683832005.7777
MEM 486.261719 1683832005.8780
MEM 486.261719 1683832005.9782
MEM 486.261719 1683832006.0785
MEM 486.261719 1683832006.1788
MEM 486.261719 1683832006.2791
MEM 486.261719 1683832006.3793
MEM 486.261719 1683832006.4796
MEM 486.261719 1683832006.5799
MEM 486.261719 1683832006.6802
MEM 486.261719 1683832006.7805
MEM 486.261719 1683832006.8807
MEM 486.261719 1683832006.9810
MEM 486.261719 1683832007.0813
MEM 486.261719 1683832007.1816
MEM 486.261719 1683832007.2819
MEM 486.261719 1683832007.3821
MEM 486.519531 1683832007.4824
MEM 486.519531 1683832007.5826
MEM 486.519531 1683832007.6829
MEM 486.519531 1683832007.7832
MEM 486.519531 1683832007.8835
MEM 486.777344 1683832007.9838
MEM 486.777344 1683832008.0841
MEM 486.777344 1683832008.1845
MEM 486.777344 1683832008.2847
MEM 486.777344 1683832008.3851
MEM 486.777344 1683832008.4854
MEM 486.777344 1683832008.5857
MEM 486.777344 1683832008.6860
MEM 486.777344 1683832008.7863
MEM 486.777344 1683832008.8866
MEM 486.777344 1683832008.9869
MEM 486.777344 1683832009.0872
MEM 486.777344 1683832009.1876
MEM 486.777344 1683832009.2878
MEM 486.777344 1683832009.3880
MEM 486.777344 1683832009.4883
MEM 486.777344 1683832009.5885
MEM 486.777344 1683832009.6888
MEM 486.777344 1683832009.7891
MEM 486.777344 1683832009.8893
MEM 486.777344 1683832009.9896
MEM 486.777344 1683832010.0899
MEM 486.777344 1683832010.1902
MEM 486.777344 1683832010.2904
MEM 486.777344 1683832010.3907
MEM 486.777344 1683832010.4909
MEM 486.777344 1683832010.5912
MEM 486.777344 1683832010.6914
MEM 486.777344 1683832010.7917
MEM 486.777344 1683832010.8919
MEM 486.777344 1683832010.9922
MEM 486.777344 1683832011.0925
MEM 486.777344 1683832011.1928
MEM 486.777344 1683832011.2930
MEM 486.777344 1683832011.3933
MEM 486.777344 1683832011.4935
MEM 486.777344 1683832011.5938
MEM 486.777344 1683832011.6941
MEM 486.777344 1683832011.7943
MEM 486.777344 1683832011.8946
MEM 486.777344 1683832011.9948
MEM 486.777344 1683832012.0951
MEM 486.777344 1683832012.1954
MEM 486.777344 1683832012.2957
MEM 486.777344 1683832012.3959
MEM 486.777344 1683832012.4962
MEM 486.777344 1683832012.5964
MEM 486.777344 1683832012.6967
MEM 486.777344 1683832012.7970
MEM 486.777344 1683832012.8973
MEM 486.777344 1683832012.9976
MEM 486.777344 1683832013.0978
MEM 486.777344 1683832013.1982
MEM 486.777344 1683832013.2984
MEM 486.777344 1683832013.3988
MEM 487.035156 1683832013.4990
MEM 487.035156 1683832013.5993
MEM 487.035156 1683832013.6996
MEM 487.035156 1683832013.7999
MEM 487.035156 1683832013.9001
MEM 487.035156 1683832014.0004
MEM 487.035156 1683832014.1008
MEM 487.035156 1683832014.2011
MEM 487.035156 1683832014.3014
MEM 487.035156 1683832014.4017
MEM 487.035156 1683832014.5019
MEM 487.035156 1683832014.6022
MEM 487.035156 1683832014.7025
MEM 487.292969 1683832014.8029
MEM 487.292969 1683832014.9031
MEM 487.292969 1683832015.0034
MEM 487.292969 1683832015.1037
MEM 487.292969 1683832015.2041
MEM 487.292969 1683832015.3044
MEM 487.292969 1683832015.4047
MEM 487.292969 1683832015.5050
MEM 487.292969 1683832015.6053
MEM 487.292969 1683832015.7056
MEM 487.292969 1683832015.8059
MEM 487.292969 1683832015.9061
MEM 487.292969 1683832016.0064
MEM 487.292969 1683832016.1066
MEM 487.292969 1683832016.2069
MEM 487.292969 1683832016.3071
MEM 487.292969 1683832016.4073
MEM 487.292969 1683832016.5076
MEM 487.292969 1683832016.6078
MEM 487.292969 1683832016.7081
MEM 487.292969 1683832016.8083
MEM 487.292969 1683832016.9086
MEM 487.292969 1683832017.0088
MEM 487.292969 1683832017.1091
MEM 487.292969 1683832017.2093
MEM 487.292969 1683832017.3096
MEM 487.292969 1683832017.4098
MEM 487.292969 1683832017.5101
MEM 487.292969 1683832017.6103
MEM 487.292969 1683832017.7105
MEM 487.292969 1683832017.8108
MEM 487.292969 1683832017.9110
MEM 487.292969 1683832018.0113
MEM 487.292969 1683832018.1116
MEM 487.292969 1683832018.2119
MEM 487.292969 1683832018.3122
MEM 487.292969 1683832018.4126
MEM 487.292969 1683832018.5129
MEM 487.292969 1683832018.6132
MEM 487.292969 1683832018.7134
MEM 487.292969 1683832018.8137
MEM 487.292969 1683832018.9139
MEM 487.292969 1683832019.0142
MEM 487.292969 1683832019.1145
MEM 487.292969 1683832019.2148
MEM 487.292969 1683832019.3151
MEM 487.292969 1683832019.4153
MEM 487.292969 1683832019.5155
MEM 487.292969 1683832019.6158
MEM 487.292969 1683832019.7160
MEM 487.292969 1683832019.8162
MEM 487.808594 1683832019.9165
MEM 487.808594 1683832020.0167
MEM 487.808594 1683832020.1170
MEM 487.808594 1683832020.2172
MEM 487.808594 1683832020.3175
MEM 487.808594 1683832020.4177
MEM 487.808594 1683832020.5180
MEM 487.808594 1683832020.6183
MEM 487.808594 1683832020.7185
MEM 487.808594 1683832020.8188
