CMDLINE /home/stefano/anaconda3/bin/python instances/getInstancesPeersqueue.py
MEM 262.394531 1683052065.0449
MEM 262.394531 1683052065.1453
MEM 262.394531 1683052065.2456
MEM 262.394531 1683052065.3460
MEM 262.394531 1683052065.4463
MEM 262.394531 1683052065.5467
MEM 262.394531 1683052065.6470
MEM 262.394531 1683052065.7474
MEM 262.652344 1683052065.8478
MEM 262.652344 1683052065.9481
MEM 262.652344 1683052066.0485
MEM 262.652344 1683052066.1488
MEM 262.652344 1683052066.2492
MEM 262.652344 1683052066.3495
MEM 262.652344 1683052066.4498
MEM 262.652344 1683052066.5501
MEM 262.652344 1683052066.6504
MEM 262.652344 1683052066.7507
MEM 262.652344 1683052066.8510
MEM 262.652344 1683052066.9513
MEM 262.652344 1683052067.0516
MEM 262.652344 1683052067.1519
MEM 262.652344 1683052067.2522
MEM 262.652344 1683052067.3525
MEM 262.652344 1683052067.4528
MEM 262.652344 1683052067.5531
MEM 262.652344 1683052067.6535
MEM 262.652344 1683052067.7538
MEM 262.652344 1683052067.8541
MEM 262.652344 1683052067.9544
MEM 262.652344 1683052068.0547
MEM 262.652344 1683052068.1551
MEM 262.652344 1683052068.2554
MEM 262.652344 1683052068.3557
MEM 262.652344 1683052068.4560
MEM 262.652344 1683052068.5564
MEM 262.652344 1683052068.6567
MEM 262.652344 1683052068.7571
MEM 262.652344 1683052068.8574
MEM 262.652344 1683052068.9577
MEM 262.906250 1683052069.0580
MEM 262.906250 1683052069.1583
MEM 262.906250 1683052069.2586
MEM 262.906250 1683052069.3589
MEM 262.906250 1683052069.4591
MEM 262.906250 1683052069.5595
MEM 262.906250 1683052069.6597
MEM 262.906250 1683052069.7601
MEM 262.906250 1683052069.8604
MEM 262.906250 1683052069.9608
MEM 262.906250 1683052070.0612
MEM 262.906250 1683052070.1615
MEM 263.164062 1683052070.2619
MEM 263.164062 1683052070.3622
MEM 263.164062 1683052070.4626
MEM 263.164062 1683052070.5630
MEM 263.937500 1683052070.6633
MEM 263.937500 1683052070.7636
MEM 263.937500 1683052070.8640
MEM 263.937500 1683052070.9643
MEM 263.937500 1683052071.0646
MEM 263.937500 1683052071.1649
MEM 263.937500 1683052071.2653
MEM 263.937500 1683052071.3657
MEM 263.937500 1683052071.4659
MEM 263.937500 1683052071.5663
MEM 263.937500 1683052071.6666
MEM 263.937500 1683052071.7670
MEM 263.937500 1683052071.8674
MEM 263.937500 1683052071.9677
MEM 263.937500 1683052072.0681
MEM 263.937500 1683052072.1685
MEM 263.937500 1683052072.2688
MEM 263.937500 1683052072.3692
MEM 263.937500 1683052072.4696
MEM 263.937500 1683052072.5699
MEM 263.937500 1683052072.6702
MEM 263.937500 1683052072.7706
MEM 263.937500 1683052072.8710
MEM 263.937500 1683052072.9713
MEM 263.937500 1683052073.0716
MEM 263.937500 1683052073.1720
MEM 263.937500 1683052073.2724
MEM 263.937500 1683052073.3728
MEM 263.937500 1683052073.4731
MEM 263.937500 1683052073.5735
MEM 263.937500 1683052073.6738
MEM 263.937500 1683052073.7742
MEM 263.937500 1683052073.8745
MEM 263.937500 1683052073.9749
MEM 263.937500 1683052074.0752
MEM 263.937500 1683052074.1755
MEM 263.937500 1683052074.2759
MEM 263.937500 1683052074.3762
MEM 263.937500 1683052074.4765
MEM 263.937500 1683052074.5769
MEM 263.937500 1683052074.6773
MEM 263.937500 1683052074.7776
MEM 263.937500 1683052074.8779
MEM 263.937500 1683052074.9783
MEM 263.937500 1683052075.0787
MEM 263.937500 1683052075.1790
MEM 263.937500 1683052075.2794
MEM 263.937500 1683052075.3797
MEM 263.937500 1683052075.4800
MEM 263.937500 1683052075.5803
MEM 264.195312 1683052075.6806
MEM 264.195312 1683052075.7808
MEM 264.195312 1683052075.8811
MEM 264.195312 1683052075.9814
MEM 264.195312 1683052076.0817
MEM 264.195312 1683052076.1819
MEM 264.195312 1683052076.2822
MEM 264.195312 1683052076.3826
MEM 264.195312 1683052076.4829
MEM 264.195312 1683052076.5831
MEM 264.195312 1683052076.6834
MEM 264.195312 1683052076.7839
MEM 264.195312 1683052076.8842
MEM 264.195312 1683052076.9845
MEM 264.195312 1683052077.0848
MEM 264.195312 1683052077.1851
MEM 264.195312 1683052077.2854
MEM 264.195312 1683052077.3856
MEM 264.195312 1683052077.4858
MEM 264.195312 1683052077.5861
MEM 264.195312 1683052077.6865
MEM 264.195312 1683052077.7868
MEM 264.710938 1683052077.8872
MEM 264.710938 1683052077.9875
MEM 264.710938 1683052078.0879
MEM 264.710938 1683052078.1882
MEM 264.710938 1683052078.2885
MEM 264.710938 1683052078.3889
MEM 264.710938 1683052078.4892
MEM 264.710938 1683052078.5896
MEM 264.710938 1683052078.6899
MEM 264.710938 1683052078.7903
MEM 264.710938 1683052078.8906
MEM 264.710938 1683052078.9910
MEM 264.710938 1683052079.0913
MEM 264.710938 1683052079.1916
MEM 264.710938 1683052079.2918
MEM 264.710938 1683052079.3922
MEM 264.710938 1683052079.4925
MEM 264.710938 1683052079.5928
MEM 264.710938 1683052079.6931
MEM 264.710938 1683052079.7935
MEM 264.710938 1683052079.8938
MEM 264.710938 1683052079.9942
MEM 264.710938 1683052080.0946
MEM 264.710938 1683052080.1949
MEM 264.710938 1683052080.2953
MEM 264.710938 1683052080.3956
MEM 264.710938 1683052080.4959
MEM 264.710938 1683052080.5962
MEM 264.968750 1683052080.6965
MEM 264.968750 1683052080.7968
MEM 265.484375 1683052080.8970
MEM 265.484375 1683052080.9974
MEM 265.484375 1683052081.0977
MEM 265.484375 1683052081.1980
MEM 265.484375 1683052081.2983
MEM 265.484375 1683052081.3986
MEM 265.484375 1683052081.4990
MEM 265.484375 1683052081.5993
MEM 265.484375 1683052081.6996
MEM 265.484375 1683052081.7998
MEM 265.484375 1683052081.9002
MEM 265.484375 1683052082.0007
MEM 265.484375 1683052082.1012
MEM 265.484375 1683052082.2017
MEM 265.484375 1683052082.3019
MEM 265.484375 1683052082.4023
MEM 265.484375 1683052082.5026
MEM 265.484375 1683052082.6029
MEM 265.484375 1683052082.7032
MEM 265.484375 1683052082.8034
MEM 265.484375 1683052082.9039
MEM 265.484375 1683052083.0043
MEM 265.484375 1683052083.1048
MEM 265.484375 1683052083.2051
MEM 265.484375 1683052083.3055
MEM 265.484375 1683052083.4059
MEM 265.484375 1683052083.5062
MEM 265.484375 1683052083.6065
MEM 265.484375 1683052083.7069
MEM 265.484375 1683052083.8073
MEM 265.484375 1683052083.9076
MEM 265.484375 1683052084.0080
MEM 265.484375 1683052084.1084
MEM 265.484375 1683052084.2088
MEM 265.484375 1683052084.3092
MEM 265.484375 1683052084.4094
MEM 265.484375 1683052084.5097
MEM 265.484375 1683052084.6099
MEM 265.484375 1683052084.7102
MEM 265.484375 1683052084.8106
MEM 265.484375 1683052084.9110
MEM 265.484375 1683052085.0112
MEM 265.484375 1683052085.1115
MEM 265.484375 1683052085.2117
MEM 265.484375 1683052085.3120
MEM 265.484375 1683052085.4123
MEM 265.484375 1683052085.5125
MEM 265.484375 1683052085.6127
MEM 265.484375 1683052085.7130
MEM 265.484375 1683052085.8132
MEM 265.484375 1683052085.9135
MEM 265.484375 1683052086.0138
MEM 265.484375 1683052086.1141
MEM 265.484375 1683052086.2144
MEM 265.484375 1683052086.3147
MEM 265.484375 1683052086.4150
MEM 265.484375 1683052086.5152
MEM 265.484375 1683052086.6155
MEM 265.484375 1683052086.7158
MEM 265.484375 1683052086.8162
MEM 265.484375 1683052086.9165
MEM 265.484375 1683052087.0168
MEM 265.484375 1683052087.1171
MEM 265.484375 1683052087.2174
MEM 265.484375 1683052087.3177
MEM 265.484375 1683052087.4181
MEM 265.484375 1683052087.5183
MEM 265.484375 1683052087.6186
MEM 265.484375 1683052087.7188
MEM 265.484375 1683052087.8191
MEM 265.484375 1683052087.9194
MEM 265.484375 1683052088.0197
MEM 265.484375 1683052088.1200
MEM 265.484375 1683052088.2202
MEM 265.484375 1683052088.3205
MEM 265.484375 1683052088.4208
MEM 265.484375 1683052088.5210
MEM 265.484375 1683052088.6213
MEM 265.484375 1683052088.7215
MEM 265.484375 1683052088.8218
MEM 265.484375 1683052088.9221
MEM 265.484375 1683052089.0224
MEM 265.484375 1683052089.1227
MEM 265.484375 1683052089.2230
MEM 265.484375 1683052089.3234
MEM 265.484375 1683052089.4238
MEM 265.484375 1683052089.5241
MEM 265.484375 1683052089.6243
MEM 265.484375 1683052089.7248
MEM 265.484375 1683052089.8251
MEM 265.484375 1683052089.9254
MEM 265.484375 1683052090.0257
MEM 265.484375 1683052090.1260
MEM 265.484375 1683052090.2263
MEM 265.484375 1683052090.3266
MEM 265.484375 1683052090.4269
MEM 265.484375 1683052090.5271
MEM 265.484375 1683052090.6274
MEM 265.484375 1683052090.7277
MEM 265.484375 1683052090.8280
MEM 265.484375 1683052090.9282
MEM 265.484375 1683052091.0286
MEM 265.484375 1683052091.1288
MEM 265.484375 1683052091.2291
MEM 265.484375 1683052091.3294
MEM 265.484375 1683052091.4297
MEM 265.484375 1683052091.5298
MEM 265.484375 1683052091.6300
MEM 265.484375 1683052091.7303
MEM 265.484375 1683052091.8305
MEM 265.484375 1683052091.9308
MEM 265.484375 1683052092.0310
MEM 265.484375 1683052092.1313
MEM 265.484375 1683052092.2315
MEM 265.484375 1683052092.3319
MEM 265.484375 1683052092.4321
MEM 265.484375 1683052092.5323
MEM 265.484375 1683052092.6326
MEM 265.484375 1683052092.7328
MEM 265.484375 1683052092.8331
MEM 265.484375 1683052092.9333
MEM 265.484375 1683052093.0336
MEM 265.484375 1683052093.1338
MEM 265.484375 1683052093.2341
MEM 265.484375 1683052093.3343
MEM 265.484375 1683052093.4345
MEM 265.484375 1683052093.5348
MEM 265.484375 1683052093.6350
MEM 265.484375 1683052093.7352
MEM 265.484375 1683052093.8356
MEM 265.484375 1683052093.9358
MEM 265.484375 1683052094.0362
MEM 265.484375 1683052094.1365
MEM 265.484375 1683052094.2367
MEM 265.484375 1683052094.3370
MEM 265.484375 1683052094.4374
MEM 265.484375 1683052094.5377
MEM 265.484375 1683052094.6380
MEM 265.484375 1683052094.7384
MEM 265.484375 1683052094.8387
MEM 265.484375 1683052094.9391
MEM 265.484375 1683052095.0395
MEM 266.000000 1683052095.1398
MEM 266.000000 1683052095.2401
MEM 266.000000 1683052095.3404
MEM 266.000000 1683052095.4407
MEM 266.000000 1683052095.5410
MEM 266.000000 1683052095.6413
MEM 266.000000 1683052095.7416
MEM 266.000000 1683052095.8419
MEM 266.000000 1683052095.9422
MEM 266.000000 1683052096.0426
MEM 266.000000 1683052096.1428
MEM 266.000000 1683052096.2431
MEM 266.000000 1683052096.3434
MEM 266.000000 1683052096.4437
MEM 266.000000 1683052096.5440
MEM 266.000000 1683052096.6442
MEM 266.000000 1683052096.7446
MEM 266.000000 1683052096.8449
MEM 266.000000 1683052096.9452
MEM 266.000000 1683052097.0455
MEM 266.000000 1683052097.1459
MEM 266.000000 1683052097.2462
MEM 266.000000 1683052097.3465
MEM 266.000000 1683052097.4469
MEM 266.000000 1683052097.5471
MEM 266.000000 1683052097.6474
MEM 266.000000 1683052097.7478
MEM 266.000000 1683052097.8481
MEM 266.000000 1683052097.9485
MEM 266.000000 1683052098.0488
MEM 266.000000 1683052098.1491
MEM 266.000000 1683052098.2494
MEM 266.000000 1683052098.3497
MEM 266.000000 1683052098.4500
MEM 266.000000 1683052098.5503
MEM 266.000000 1683052098.6505
MEM 266.000000 1683052098.7509
MEM 266.000000 1683052098.8512
MEM 266.000000 1683052098.9515
MEM 266.000000 1683052099.0518
MEM 266.000000 1683052099.1520
MEM 266.000000 1683052099.2523
MEM 266.000000 1683052099.3527
MEM 266.000000 1683052099.4529
MEM 266.000000 1683052099.5532
MEM 266.257812 1683052099.6534
MEM 266.515625 1683052099.7537
MEM 266.515625 1683052099.8540
MEM 266.515625 1683052099.9543
MEM 266.515625 1683052100.0545
MEM 266.515625 1683052100.1548
MEM 266.515625 1683052100.2551
MEM 266.515625 1683052100.3554
MEM 266.515625 1683052100.4557
MEM 266.515625 1683052100.5560
MEM 266.515625 1683052100.6562
MEM 266.515625 1683052100.7565
MEM 266.515625 1683052100.8568
MEM 266.515625 1683052100.9570
MEM 266.515625 1683052101.0573
MEM 266.515625 1683052101.1575
MEM 266.515625 1683052101.2578
MEM 266.515625 1683052101.3581
MEM 266.515625 1683052101.4584
MEM 266.515625 1683052101.5587
MEM 266.515625 1683052101.6589
MEM 266.515625 1683052101.7592
MEM 266.515625 1683052101.8595
MEM 266.515625 1683052101.9598
MEM 266.515625 1683052102.0601
MEM 266.515625 1683052102.1604
MEM 266.515625 1683052102.2607
MEM 266.515625 1683052102.3610
MEM 266.515625 1683052102.4613
MEM 266.515625 1683052102.5616
MEM 266.515625 1683052102.6618
MEM 266.515625 1683052102.7622
MEM 266.515625 1683052102.8626
MEM 266.515625 1683052102.9631
MEM 266.515625 1683052103.0635
MEM 266.515625 1683052103.1639
MEM 266.515625 1683052103.2642
MEM 266.515625 1683052103.3645
MEM 266.515625 1683052103.4648
MEM 266.515625 1683052103.5651
MEM 266.515625 1683052103.6653
MEM 266.515625 1683052103.7656
MEM 266.515625 1683052103.8659
MEM 266.515625 1683052103.9661
MEM 266.515625 1683052104.0665
MEM 266.515625 1683052104.1667
MEM 266.515625 1683052104.2670
MEM 266.515625 1683052104.3673
MEM 266.515625 1683052104.4675
MEM 266.515625 1683052104.5678
MEM 266.515625 1683052104.6681
MEM 266.515625 1683052104.7684
MEM 266.515625 1683052104.8687
MEM 266.515625 1683052104.9690
MEM 266.515625 1683052105.0692
MEM 266.515625 1683052105.1695
MEM 266.515625 1683052105.2698
MEM 266.515625 1683052105.3701
MEM 266.515625 1683052105.4704
MEM 266.515625 1683052105.5706
MEM 266.515625 1683052105.6708
MEM 266.515625 1683052105.7711
MEM 266.515625 1683052105.8714
MEM 266.515625 1683052105.9716
MEM 266.515625 1683052106.0719
MEM 266.515625 1683052106.1722
MEM 266.515625 1683052106.2724
MEM 266.515625 1683052106.3727
MEM 266.515625 1683052106.4729
MEM 266.515625 1683052106.5732
MEM 266.515625 1683052106.6734
MEM 266.515625 1683052106.7737
MEM 266.515625 1683052106.8740
MEM 266.515625 1683052106.9742
MEM 266.515625 1683052107.0745
MEM 266.515625 1683052107.1748
MEM 266.515625 1683052107.2751
MEM 266.515625 1683052107.3753
MEM 266.515625 1683052107.4756
MEM 266.515625 1683052107.5759
MEM 266.515625 1683052107.6761
MEM 266.515625 1683052107.7764
MEM 266.515625 1683052107.8767
MEM 266.515625 1683052107.9771
MEM 266.515625 1683052108.0774
MEM 266.773438 1683052108.1777
MEM 266.773438 1683052108.2779
MEM 266.773438 1683052108.3782
MEM 266.773438 1683052108.4785
MEM 266.773438 1683052108.5787
MEM 266.773438 1683052108.6790
MEM 266.773438 1683052108.7792
MEM 266.773438 1683052108.8795
MEM 266.773438 1683052108.9797
MEM 266.773438 1683052109.0800
MEM 266.773438 1683052109.1802
MEM 266.773438 1683052109.2805
MEM 266.773438 1683052109.3807
MEM 266.773438 1683052109.4810
MEM 266.773438 1683052109.5813
MEM 266.773438 1683052109.6815
MEM 266.773438 1683052109.7818
MEM 267.031250 1683052109.8820
MEM 267.031250 1683052109.9823
MEM 267.031250 1683052110.0826
MEM 267.031250 1683052110.1828
MEM 267.031250 1683052110.2831
MEM 267.031250 1683052110.3834
MEM 267.031250 1683052110.4837
MEM 267.031250 1683052110.5839
MEM 267.031250 1683052110.6842
MEM 267.289062 1683052110.7845
MEM 267.289062 1683052110.8847
MEM 267.289062 1683052110.9850
MEM 267.289062 1683052111.0854
MEM 267.804688 1683052111.1857
MEM 268.062500 1683052111.2860
MEM 268.062500 1683052111.3862
MEM 268.062500 1683052111.4865
MEM 268.320312 1683052111.5868
MEM 268.320312 1683052111.6870
MEM 268.320312 1683052111.7873
MEM 268.578125 1683052111.8875
MEM 268.578125 1683052111.9878
MEM 268.578125 1683052112.0881
MEM 268.578125 1683052112.1884
MEM 268.835938 1683052112.2888
MEM 268.835938 1683052112.3890
MEM 268.835938 1683052112.4893
MEM 268.835938 1683052112.5896
MEM 269.093750 1683052112.6899
MEM 269.093750 1683052112.7902
MEM 269.093750 1683052112.8904
MEM 269.093750 1683052112.9907
MEM 269.351562 1683052113.0910
MEM 269.351562 1683052113.1913
MEM 269.351562 1683052113.2916
MEM 269.609375 1683052113.3919
MEM 269.609375 1683052113.4921
MEM 269.609375 1683052113.5924
MEM 269.609375 1683052113.6926
MEM 269.867188 1683052113.7929
MEM 269.867188 1683052113.8932
MEM 269.867188 1683052113.9935
MEM 269.867188 1683052114.0939
MEM 270.125000 1683052114.1942
MEM 270.125000 1683052114.2945
MEM 270.125000 1683052114.3948
MEM 270.125000 1683052114.4951
MEM 270.382812 1683052114.5953
MEM 270.382812 1683052114.6956
MEM 270.382812 1683052114.7959
MEM 270.382812 1683052114.8961
MEM 270.382812 1683052114.9964
MEM 270.382812 1683052115.0966
MEM 270.382812 1683052115.1969
MEM 270.382812 1683052115.2972
MEM 270.640625 1683052115.3976
MEM 270.898438 1683052115.4980
MEM 270.898438 1683052115.5983
MEM 271.156250 1683052115.6986
MEM 271.414062 1683052115.7989
MEM 271.414062 1683052115.8992
MEM 271.671875 1683052115.9995
MEM 271.671875 1683052116.0998
MEM 271.671875 1683052116.2000
MEM 271.671875 1683052116.3003
MEM 271.929688 1683052116.4006
MEM 271.929688 1683052116.5008
MEM 271.929688 1683052116.6012
MEM 272.187500 1683052116.7015
MEM 272.187500 1683052116.8021
MEM 272.187500 1683052116.9024
MEM 272.445312 1683052117.0026
MEM 272.445312 1683052117.1029
MEM 272.703125 1683052117.2032
MEM 272.960938 1683052117.3035
MEM 272.960938 1683052117.4037
MEM 272.960938 1683052117.5040
MEM 273.218750 1683052117.6043
MEM 273.218750 1683052117.7048
MEM 273.218750 1683052117.8053
MEM 273.218750 1683052117.9057
MEM 273.218750 1683052118.0061
MEM 273.476562 1683052118.1064
MEM 273.992188 1683052118.2067
MEM 273.992188 1683052118.3070
MEM 273.992188 1683052118.4073
MEM 274.250000 1683052118.5076
MEM 274.250000 1683052118.6079
MEM 274.250000 1683052118.7082
MEM 274.507812 1683052118.8085
MEM 274.507812 1683052118.9089
MEM 274.507812 1683052119.0092
MEM 274.765625 1683052119.1095
MEM 274.765625 1683052119.2098
MEM 275.023438 1683052119.3101
MEM 275.023438 1683052119.4104
MEM 275.023438 1683052119.5107
MEM 275.023438 1683052119.6109
MEM 275.023438 1683052119.7112
MEM 275.023438 1683052119.8115
MEM 275.539062 1683052119.9118
MEM 275.796875 1683052120.0121
MEM 275.796875 1683052120.1124
MEM 275.796875 1683052120.2127
MEM 275.796875 1683052120.3130
MEM 276.054688 1683052120.4133
MEM 276.570312 1683052120.5136
MEM 276.570312 1683052120.6139
MEM 276.570312 1683052120.7142
MEM 276.570312 1683052120.8144
MEM 276.570312 1683052120.9147
MEM 276.570312 1683052121.0150
MEM 276.828125 1683052121.1152
MEM 276.828125 1683052121.2154
MEM 277.085938 1683052121.3157
MEM 277.085938 1683052121.4160
MEM 277.085938 1683052121.5162
MEM 277.601562 1683052121.6164
MEM 277.601562 1683052121.7167
MEM 277.859375 1683052121.8170
MEM 277.859375 1683052121.9172
MEM 278.117188 1683052122.0174
MEM 278.375000 1683052122.1177
MEM 278.632812 1683052122.2178
MEM 278.890625 1683052122.3181
MEM 279.406250 1683052122.4184
MEM 279.406250 1683052122.5186
MEM 279.406250 1683052122.6188
MEM 279.664062 1683052122.7191
MEM 279.664062 1683052122.8193
MEM 279.664062 1683052122.9195
MEM 279.664062 1683052123.0198
MEM 279.664062 1683052123.1200
MEM 279.664062 1683052123.2202
MEM 279.921875 1683052123.3205
MEM 280.179688 1683052123.4208
MEM 280.437500 1683052123.5211
MEM 280.437500 1683052123.6214
MEM 280.437500 1683052123.7218
MEM 280.437500 1683052123.8221
MEM 280.437500 1683052123.9224
MEM 280.695312 1683052124.0227
MEM 280.953125 1683052124.1230
MEM 280.953125 1683052124.2234
MEM 281.210938 1683052124.3237
MEM 281.468750 1683052124.4241
MEM 281.468750 1683052124.5244
MEM 281.468750 1683052124.6248
MEM 281.726562 1683052124.7252
MEM 281.726562 1683052124.8256
MEM 281.984375 1683052124.9260
MEM 281.984375 1683052125.0263
MEM 281.984375 1683052125.1267
MEM 282.242188 1683052125.2271
MEM 282.242188 1683052125.3274
MEM 282.242188 1683052125.4278
MEM 282.242188 1683052125.5281
MEM 282.242188 1683052125.6283
MEM 282.500000 1683052125.7287
MEM 282.757812 1683052125.8290
MEM 283.531250 1683052125.9293
MEM 283.789062 1683052126.0297
MEM 283.789062 1683052126.1300
MEM 283.789062 1683052126.2303
MEM 283.789062 1683052126.3306
MEM 283.789062 1683052126.4309
MEM 283.789062 1683052126.5311
MEM 284.046875 1683052126.6315
MEM 284.304688 1683052126.7318
MEM 284.304688 1683052126.8321
MEM 284.304688 1683052126.9324
MEM 284.562500 1683052127.0327
MEM 284.562500 1683052127.1332
MEM 284.820312 1683052127.2335
MEM 285.078125 1683052127.3338
MEM 285.335938 1683052127.4341
MEM 285.335938 1683052127.5345
MEM 285.335938 1683052127.6348
MEM 285.335938 1683052127.7350
MEM 285.335938 1683052127.8353
MEM 285.593750 1683052127.9355
MEM 285.593750 1683052128.0358
MEM 285.851562 1683052128.1362
MEM 285.851562 1683052128.2364
MEM 285.851562 1683052128.3367
MEM 285.851562 1683052128.4369
MEM 286.109375 1683052128.5372
MEM 286.367188 1683052128.6376
MEM 286.367188 1683052128.7379
MEM 286.367188 1683052128.8381
MEM 286.625000 1683052128.9383
MEM 286.882812 1683052129.0387
MEM 287.398438 1683052129.1390
MEM 287.398438 1683052129.2393
MEM 287.398438 1683052129.3396
MEM 287.398438 1683052129.4399
MEM 287.398438 1683052129.5401
MEM 287.656250 1683052129.6404
MEM 287.914062 1683052129.7407
MEM 287.914062 1683052129.8411
MEM 287.914062 1683052129.9413
MEM 288.171875 1683052130.0416
MEM 288.171875 1683052130.1419
MEM 288.171875 1683052130.2422
MEM 288.429688 1683052130.3425
MEM 288.429688 1683052130.4428
MEM 288.429688 1683052130.5431
MEM 288.687500 1683052130.6435
MEM 288.687500 1683052130.7437
MEM 288.945312 1683052130.8441
MEM 288.945312 1683052130.9444
MEM 289.203125 1683052131.0448
MEM 289.203125 1683052131.1451
MEM 289.203125 1683052131.2454
MEM 289.460938 1683052131.3458
MEM 289.718750 1683052131.4461
MEM 289.718750 1683052131.5464
MEM 289.718750 1683052131.6467
MEM 289.976562 1683052131.7470
MEM 290.234375 1683052131.8473
MEM 290.234375 1683052131.9476
MEM 290.234375 1683052132.0480
MEM 290.492188 1683052132.1483
MEM 290.492188 1683052132.2486
MEM 290.492188 1683052132.3488
MEM 290.750000 1683052132.4492
MEM 291.007812 1683052132.5495
MEM 291.007812 1683052132.6498
MEM 291.007812 1683052132.7502
MEM 291.007812 1683052132.8505
MEM 291.007812 1683052132.9508
MEM 291.265625 1683052133.0511
MEM 291.265625 1683052133.1514
MEM 291.781250 1683052133.2517
MEM 291.781250 1683052133.3520
MEM 291.781250 1683052133.4523
MEM 291.781250 1683052133.5526
MEM 291.781250 1683052133.6530
MEM 291.781250 1683052133.7533
MEM 292.039062 1683052133.8537
MEM 292.554688 1683052133.9541
MEM 292.554688 1683052134.0544
MEM 292.554688 1683052134.1548
MEM 292.554688 1683052134.2551
MEM 292.812500 1683052134.3554
MEM 292.812500 1683052134.4557
MEM 293.070312 1683052134.5560
MEM 293.328125 1683052134.6564
MEM 293.328125 1683052134.7567
MEM 293.328125 1683052134.8571
MEM 293.328125 1683052134.9575
MEM 293.328125 1683052135.0579
MEM 293.328125 1683052135.1582
MEM 293.328125 1683052135.2586
MEM 297.968750 1683052135.3589
MEM 298.484375 1683052135.4592
MEM 298.484375 1683052135.5594
MEM 298.484375 1683052135.6597
MEM 298.484375 1683052135.7601
MEM 298.742188 1683052135.8604
MEM 298.742188 1683052135.9608
MEM 298.742188 1683052136.0612
MEM 298.742188 1683052136.1615
MEM 298.742188 1683052136.2618
MEM 298.742188 1683052136.3622
MEM 298.742188 1683052136.4624
MEM 298.742188 1683052136.5627
MEM 298.742188 1683052136.6629
MEM 299.773438 1683052136.7632
MEM 299.773438 1683052136.8635
MEM 299.773438 1683052136.9637
MEM 299.773438 1683052137.0640
MEM 299.773438 1683052137.1642
MEM 300.031250 1683052137.2646
MEM 300.031250 1683052137.3649
MEM 300.804688 1683052137.4652
MEM 300.804688 1683052137.5655
MEM 300.804688 1683052137.6659
MEM 300.804688 1683052137.7662
MEM 300.804688 1683052137.8666
MEM 301.062500 1683052137.9669
MEM 301.062500 1683052138.0672
MEM 301.320312 1683052138.1674
MEM 301.320312 1683052138.2676
MEM 301.320312 1683052138.3680
MEM 301.320312 1683052138.4685
MEM 301.835938 1683052138.5688
MEM 301.835938 1683052138.6691
MEM 301.835938 1683052138.7693
MEM 301.835938 1683052138.8696
MEM 302.093750 1683052138.9698
MEM 302.093750 1683052139.0702
MEM 302.093750 1683052139.1705
MEM 302.093750 1683052139.2709
MEM 302.093750 1683052139.3712
MEM 302.093750 1683052139.4716
MEM 302.351562 1683052139.5719
MEM 302.609375 1683052139.6723
MEM 302.609375 1683052139.7727
MEM 302.609375 1683052139.8730
MEM 302.867188 1683052139.9734
MEM 302.867188 1683052140.0737
MEM 302.867188 1683052140.1740
MEM 302.867188 1683052140.2743
MEM 303.125000 1683052140.3747
MEM 303.125000 1683052140.4751
MEM 303.125000 1683052140.5754
MEM 303.125000 1683052140.6757
MEM 303.125000 1683052140.7761
MEM 303.640625 1683052140.8765
MEM 303.898438 1683052140.9768
MEM 303.898438 1683052141.0773
MEM 303.898438 1683052141.1776
MEM 304.156250 1683052141.2780
MEM 304.156250 1683052141.3783
MEM 304.156250 1683052141.4786
MEM 304.156250 1683052141.5790
MEM 304.414062 1683052141.6794
MEM 304.414062 1683052141.7797
MEM 304.414062 1683052141.8800
MEM 304.414062 1683052141.9804
MEM 304.414062 1683052142.0807
MEM 304.414062 1683052142.1809
MEM 304.671875 1683052142.2812
MEM 304.929688 1683052142.3816
MEM 304.929688 1683052142.4819
MEM 305.187500 1683052142.5823
MEM 305.187500 1683052142.6826
MEM 305.187500 1683052142.7829
MEM 305.445312 1683052142.8833
MEM 305.445312 1683052142.9836
MEM 305.445312 1683052143.0839
MEM 305.445312 1683052143.1842
MEM 305.445312 1683052143.2846
MEM 305.703125 1683052143.3849
MEM 305.960938 1683052143.4853
MEM 305.960938 1683052143.5855
MEM 305.960938 1683052143.6859
MEM 306.218750 1683052143.7862
MEM 306.218750 1683052143.8865
MEM 306.218750 1683052143.9869
MEM 306.476562 1683052144.0872
MEM 306.476562 1683052144.1876
MEM 306.476562 1683052144.2879
MEM 306.476562 1683052144.3882
MEM 306.476562 1683052144.4885
MEM 306.476562 1683052144.5887
MEM 306.734375 1683052144.6890
MEM 306.992188 1683052144.7894
MEM 306.992188 1683052144.8897
MEM 306.992188 1683052144.9900
MEM 306.992188 1683052145.0904
MEM 306.992188 1683052145.1908
MEM 307.250000 1683052145.2911
MEM 307.507812 1683052145.3913
MEM 307.507812 1683052145.4916
MEM 307.765625 1683052145.5920
MEM 307.765625 1683052145.6924
MEM 307.765625 1683052145.7927
MEM 307.765625 1683052145.8932
MEM 307.765625 1683052145.9937
MEM 308.023438 1683052146.0941
MEM 308.281250 1683052146.1944
MEM 308.281250 1683052146.2948
MEM 308.281250 1683052146.3951
MEM 308.281250 1683052146.4954
MEM 308.281250 1683052146.5957
MEM 308.281250 1683052146.6960
MEM 308.281250 1683052146.7963
MEM 308.796875 1683052146.8967
MEM 308.796875 1683052146.9970
MEM 309.054688 1683052147.0973
MEM 309.312500 1683052147.1977
MEM 309.312500 1683052147.2980
